8.218	8.250	8.334	8.521	8.521	8.514	8.211	7.965	8.243	8.153	8.127	8.140	8.185	7.991	7.790	7.972	7.868	7.874	7.582	7.654	7.855	7.673	7.478	7.582	7.725	7.614	7.660	7.608	7.654	7.588	7.510	7.523	7.471	7.693	7.582	7.667	7.517	7.452	7.595	7.471	7.465	7.439	7.445	7.360	7.491	7.217	7.354	7.354	7.530	7.341	7.582	7.223	7.452	7.504	7.458	7.536	7.204	7.614	7.504	7.543	7.347	7.543	7.406	7.627	7.484	7.458	7.413	7.373	7.543	7.556	7.445	7.523	7.151	7.354	7.386	7.575	7.406	7.360	7.393	7.523	7.282	7.354	7.413	7.439	7.393	7.439	7.393	7.400	7.517	7.478	7.640	7.654	7.458	7.523	7.445	7.517	7.426	7.523	7.556	7.439	7.406	7.575	7.497	7.640	7.556	7.783	7.680	7.478	7.758	7.764	7.719	7.588	7.588	7.738	7.725	7.706	7.608	7.790	7.803	7.758	7.634	7.809	7.693	7.738	7.809	7.848	7.777	7.816	7.719	7.822	7.816	7.998	7.829	7.913	7.881	7.887	7.998	7.946	8.030	7.887	8.095	7.926	7.978	7.985	7.926	8.011	8.101	7.972	8.023	7.978	8.043	8.192	7.803	8.036	8.062	8.095	8.043	8.056	8.082	8.049	8.256	8.140	8.237	8.624	8.733	9.284	10.250	12.986	16.075	17.323	17.880	18.787	19.250	19.514	19.624	19.572	19.669	19.675	19.537	19.417	19.359	19.134	19.612	19.721	20.076	20.099	20.356	20.339	20.316	20.390	20.379	20.356	20.385	20.413	20.236	20.219	19.916	20.111	19.847	19.956	19.859	19.784	20.105	20.185	20.185	20.168	19.790	19.864	19.652	19.572	19.560	19.215	17.634	16.692	17.182	19.209	20.093	20.082	20.036	20.139	19.887	19.985	19.824	20.145	20.328	20.436	20.396	20.219	20.442	20.504	20.538	20.516	20.476	20.322	20.253	20.453	20.173	20.219	20.208	20.071	20.093	19.927	20.259	20.305	20.464	20.396	20.510	20.498	20.430	20.322	20.316	20.385	20.436	20.550	20.498	20.527	20.436	20.310	20.339	20.407	20.396	20.430	20.487	20.544	20.373	20.402	20.493	20.447	20.379	20.208	20.282	20.253	20.242	20.202	20.225	20.013	20.151	20.093	19.927	20.111	20.071	20.213	20.128	19.973	20.002	20.013	20.030	19.801	19.474	19.681	19.750	20.025	19.836	19.847	19.813	19.756	19.376	19.232	19.514	19.618	19.480	19.468	19.635	19.566	19.255	19.284	18.944	19.440	19.371	19.543	19.801	19.939	20.071	19.962	19.733	19.019	18.189	16.408	13.415	10.843
8.134	8.185	8.360	8.598	8.810	8.566	8.630	8.224	8.134	8.023	7.946	8.224	8.023	8.036	7.985	7.881	7.835	7.842	7.952	7.725	7.809	7.900	7.738	7.673	7.822	7.894	7.732	7.842	7.861	7.725	7.835	7.654	7.855	7.803	7.634	7.614	7.575	7.614	7.556	7.621	7.640	7.458	7.751	7.569	7.497	7.419	7.608	7.601	7.530	7.517	7.712	7.654	7.432	7.497	7.660	7.640	7.621	7.484	7.673	7.621	7.569	7.680	7.556	7.640	7.458	7.621	7.770	7.712	7.803	7.491	7.693	7.654	7.673	7.640	7.621	7.614	7.621	7.699	7.621	7.608	7.601	7.510	7.549	7.634	7.699	7.556	7.770	7.614	7.491	7.719	7.719	7.732	7.517	7.543	7.647	7.445	7.621	7.719	7.816	7.783	7.686	7.634	7.842	7.907	7.829	7.751	7.939	7.991	7.803	7.693	7.745	7.745	7.680	7.745	7.809	7.855	7.777	7.874	7.894	8.108	7.913	7.894	7.868	7.933	7.809	7.809	7.991	8.011	7.874	7.874	8.036	8.017	8.036	7.985	7.991	7.965	7.991	8.017	7.959	7.978	8.198	8.030	8.218	7.933	8.069	8.308	8.036	8.295	8.121	8.114	8.108	8.121	8.230	8.211	8.056	8.185	8.056	8.121	8.327	8.347	8.159	8.340	8.398	8.617	8.675	9.278	10.187	11.936	13.721	14.818	15.915	17.076	18.851	19.468	19.606	19.807	19.756	19.405	19.307	18.926	18.961	19.232	19.532	19.733	20.139	20.396	20.236	20.390	20.407	20.379	20.322	20.356	20.402	20.396	20.402	20.213	20.093	20.013	20.076	19.864	19.996	20.053	20.025	20.168	20.333	20.242	19.824	19.405	19.399	19.007	18.619	18.259	17.235	16.556	17.052	19.244	20.076	20.213	20.059	20.071	19.910	20.036	20.002	20.208	20.328	20.385	20.362	20.424	20.533	20.430	20.584	20.419	20.527	20.516	20.270	20.413	20.253	20.265	20.236	20.219	20.139	20.282	20.419	20.322	20.310	20.407	20.316	20.385	20.402	20.362	20.373	20.356	20.550	20.464	20.396	20.681	20.504	20.459	20.328	20.299	20.333	20.225	20.527	20.413	20.328	20.430	20.316	20.225	20.128	20.202	20.230	20.213	20.276	20.270	20.390	20.179	20.350	20.242	20.236	20.042	20.208	20.128	20.196	20.048	20.122	20.111	19.784	19.255	18.770	19.313	19.830	19.819	19.853	19.509	19.428	19.560	19.687	19.698	19.710	19.692	19.801	19.807	19.756	19.664	19.457	19.445	19.255	19.543	19.497	19.675	20.019	20.088	19.979	19.727	19.394	17.897	16.799	14.818	11.175	10.288
8.230	8.392	8.314	8.508	8.463	8.598	8.424	8.237	8.276	8.269	8.198	8.437	8.688	8.450	8.482	8.237	8.237	8.230	7.913	8.043	8.056	8.069	7.874	7.848	7.985	7.887	7.842	7.829	7.770	8.146	7.751	7.764	7.809	7.939	7.822	7.783	7.816	7.693	7.816	7.803	7.706	7.530	7.699	7.680	7.640	7.582	7.790	7.523	7.816	7.770	7.556	7.575	7.530	7.621	7.621	7.745	7.712	7.777	7.855	7.699	7.745	7.745	7.783	7.667	7.952	7.894	7.809	7.764	7.829	7.855	7.783	7.699	7.894	7.634	7.783	7.686	7.777	7.693	7.634	7.842	7.790	7.900	7.991	7.887	7.686	7.803	7.764	7.796	7.855	7.667	7.939	7.764	7.952	7.725	7.686	7.783	7.913	7.946	7.809	7.848	7.790	7.887	7.952	8.108	8.476	8.740	8.347	8.146	7.946	7.803	7.796	7.816	7.816	7.959	8.062	8.043	7.985	8.030	7.972	8.004	7.972	8.004	8.088	7.998	7.985	8.017	8.030	7.998	7.952	7.926	8.146	8.056	8.218	8.192	8.237	8.134	8.056	8.017	8.140	8.159	8.373	8.289	8.366	8.172	8.366	8.230	8.314	8.340	8.140	8.108	8.230	8.360	8.424	8.179	8.198	8.411	8.295	8.049	8.347	8.450	8.360	8.482	8.437	8.688	8.862	9.144	9.826	10.837	12.085	12.876	14.128	16.858	19.347	19.715	19.595	19.537	19.290	18.387	18.323	18.637	18.903	19.140	19.537	19.927	20.162	20.288	20.345	20.367	20.253	20.373	20.288	20.310	20.379	20.379	20.259	20.168	20.030	20.008	20.042	19.836	19.950	20.002	20.225	20.345	20.236	20.253	20.008	19.595	19.434	18.526	17.493	16.698	16.811	17.880	18.509	19.773	20.116	20.065	20.202	20.036	20.093	20.036	20.191	20.322	20.248	20.362	20.487	20.618	20.629	20.635	20.521	20.464	20.561	20.430	20.396	20.538	20.253	20.230	20.133	20.196	20.328	20.225	20.424	20.447	20.424	20.464	20.424	20.373	20.345	20.476	20.333	20.385	20.424	20.299	20.413	20.510	20.470	20.339	20.248	20.236	20.213	20.196	20.385	20.168	20.065	20.168	20.151	20.053	20.111	20.111	20.208	20.265	20.225	20.230	20.322	20.191	20.516	20.288	20.196	20.259	20.316	20.116	20.259	20.191	19.956	19.778	19.624	19.065	19.261	19.687	19.761	19.347	18.834	18.486	19.024	19.451	19.520	19.710	19.721	19.710	19.905	19.916	20.036	19.813	19.933	19.796	19.451	19.497	19.664	19.778	19.933	20.042	19.664	19.163	18.090	16.497	14.310	11.942	10.364	10.200
8.476	8.437	8.437	8.476	8.514	8.502	8.392	8.385	8.360	8.572	8.701	8.855	9.252	9.527	9.629	9.086	9.009	8.675	8.489	8.121	8.127	8.166	7.991	7.952	8.140	8.062	8.127	7.972	7.887	7.842	8.011	7.647	7.887	7.686	7.758	7.835	7.835	7.985	7.855	7.874	7.848	7.900	7.985	7.719	7.991	7.575	7.732	7.816	7.861	7.887	7.868	7.874	7.900	7.926	7.783	7.946	7.985	7.887	8.036	7.706	7.998	7.809	7.900	8.004	7.816	7.998	8.043	7.939	8.023	7.809	7.978	8.004	7.770	7.835	8.023	8.153	8.017	8.017	8.049	8.004	7.972	8.011	8.088	8.360	8.765	8.585	8.360	8.276	8.082	8.153	8.056	8.198	7.965	7.848	7.933	8.088	8.049	8.127	8.114	8.250	8.088	8.611	8.714	9.380	10.749	11.106	10.566	8.560	8.224	8.049	8.030	8.218	8.108	8.114	8.179	8.224	7.998	8.263	8.108	8.250	8.101	8.153	8.185	8.166	8.056	8.036	8.250	8.179	8.159	8.211	8.198	8.398	8.224	8.250	8.476	8.295	8.295	8.205	8.224	8.392	8.463	8.566	8.605	8.469	8.521	8.282	8.469	8.302	8.237	8.572	8.437	8.373	8.392	8.444	8.282	8.502	8.527	8.373	8.624	8.521	8.444	8.437	8.714	8.836	8.759	9.182	9.661	10.206	11.000	12.481	15.401	18.078	19.175	19.601	19.601	18.660	17.956	17.534	18.375	18.770	19.100	19.342	19.417	20.002	20.253	20.265	20.316	20.305	20.259	20.322	20.328	20.179	20.322	20.310	20.402	20.322	20.208	19.962	19.549	19.451	19.945	20.145	20.276	20.173	20.248	19.956	19.618	19.284	19.030	18.072	16.822	16.337	17.757	19.232	19.910	20.168	20.356	20.116	20.179	20.328	20.345	20.191	20.385	20.225	20.265	20.442	20.521	20.516	20.493	20.555	20.572	20.516	20.345	20.521	20.350	20.367	20.367	20.328	20.236	20.282	20.276	20.419	20.447	20.459	20.356	20.213	20.407	20.242	20.276	20.407	20.259	20.248	20.265	20.265	20.219	20.396	20.316	20.339	20.151	20.179	20.156	20.156	20.208	20.093	20.185	20.065	20.191	20.048	20.082	20.082	20.030	20.253	20.345	20.498	20.459	20.305	20.436	20.305	20.413	20.145	20.282	20.105	20.173	20.179	20.133	19.950	19.956	19.606	19.411	19.537	19.612	18.949	18.544	18.834	19.549	19.784	19.870	19.916	19.750	19.813	19.733	19.870	19.939	20.116	19.738	19.290	18.521	18.660	19.497	19.710	19.618	19.123	18.002	16.686	14.613	13.066	11.563	10.793	10.667	11.000
8.405	8.398	8.598	8.398	8.521	8.521	8.521	8.347	8.392	8.624	8.765	9.009	9.118	9.150	8.842	8.624	8.444	8.424	8.379	8.444	8.230	8.353	8.398	8.211	8.172	8.179	8.101	8.263	8.056	8.218	8.004	8.049	8.127	8.004	8.030	7.978	8.172	7.920	7.998	7.887	7.809	7.913	7.978	7.972	7.965	8.114	7.874	7.933	8.101	7.855	8.095	7.985	7.894	8.140	7.959	8.153	7.900	8.056	7.952	8.030	8.114	8.049	8.069	8.185	8.185	8.166	7.965	8.269	8.159	8.256	7.985	8.023	8.030	8.004	8.321	8.023	8.295	8.121	8.153	8.450	8.791	8.444	8.579	9.864	11.731	11.899	11.019	9.870	9.060	9.054	9.450	9.412	9.060	8.392	8.159	8.140	8.030	8.075	8.114	8.250	8.662	9.889	10.780	11.669	13.115	13.060	11.376	9.144	8.553	8.140	8.405	8.256	8.192	8.172	8.230	8.095	8.140	8.230	8.134	8.256	8.153	8.508	8.405	8.366	8.218	8.302	8.321	8.237	8.392	8.366	8.405	8.373	8.418	8.444	8.502	8.469	8.302	8.463	8.566	8.476	8.502	8.830	8.669	8.617	8.514	8.572	8.514	8.431	8.444	8.540	8.508	8.521	8.695	8.682	8.514	8.411	8.547	8.605	8.630	8.611	8.849	8.733	8.746	9.022	8.868	9.291	9.616	9.959	11.313	13.715	17.317	18.857	18.961	19.123	18.399	16.988	17.217	18.416	19.198	19.273	19.221	19.399	19.784	20.179	20.156	20.305	20.305	20.339	20.333	20.225	20.328	20.333	20.350	20.413	20.345	20.156	19.985	19.664	18.891	19.353	20.002	20.173	20.230	20.099	19.790	19.082	18.311	17.106	16.982	17.023	17.464	18.294	18.909	19.595	20.116	20.111	20.179	20.316	20.402	20.436	20.442	20.436	20.356	20.459	20.646	20.516	20.533	20.481	20.453	20.578	20.498	20.424	20.498	20.504	20.362	20.390	20.316	20.139	20.265	20.362	20.322	20.504	20.430	20.328	20.498	20.362	20.288	20.305	20.288	20.133	20.111	20.116	20.173	19.968	20.145	20.419	20.379	20.168	20.116	20.299	20.310	20.202	20.156	20.105	20.042	20.019	20.076	20.076	20.116	19.939	20.219	20.185	20.316	20.402	20.299	20.345	20.402	20.328	20.464	20.476	20.413	20.493	20.156	20.259	20.179	20.082	19.750	19.790	19.784	19.675	19.767	19.509	19.405	19.681	19.956	19.933	20.036	19.927	19.922	19.956	19.819	20.025	19.990	19.606	18.474	17.259	17.763	18.932	19.566	19.388	17.944	16.734	15.425	14.268	13.072	12.277	11.743	12.029	13.476	15.017
8.656	8.656	8.560	8.592	8.611	8.527	8.527	8.797	8.598	8.502	8.695	8.720	8.765	8.707	8.450	8.765	8.489	8.521	8.256	8.379	8.450	8.353	8.250	8.308	8.314	8.263	8.243	8.185	8.282	8.243	8.114	8.179	8.340	8.379	8.043	8.250	8.179	8.121	8.017	8.049	7.965	7.939	8.030	7.991	8.127	8.036	8.250	8.192	8.069	8.166	8.172	8.179	8.218	8.282	8.185	8.385	8.302	8.146	8.373	8.127	8.185	8.469	8.740	8.996	8.772	8.682	8.598	8.624	8.495	8.211	8.353	8.289	8.269	8.250	8.379	8.295	8.566	8.547	8.964	9.559	9.769	9.584	10.642	12.296	13.415	13.812	13.360	13.011	11.868	11.837	12.709	12.703	11.911	9.680	8.720	8.411	8.379	8.450	8.444	8.688	8.617	9.323	10.899	12.085	13.287	13.054	10.648	8.791	8.643	8.431	8.444	8.463	8.514	8.295	8.379	8.605	8.192	8.314	8.385	8.392	8.469	8.379	8.444	8.482	8.431	8.366	8.624	8.360	8.392	8.360	8.437	8.450	8.547	8.489	8.514	8.585	8.566	8.617	8.566	8.572	8.624	8.643	8.650	8.598	8.875	8.714	8.675	8.547	8.579	8.695	8.611	8.881	8.643	8.630	8.624	8.778	8.746	8.746	8.746	8.810	8.669	8.868	8.823	8.900	9.124	9.323	9.520	10.200	11.756	15.992	18.544	18.944	19.024	18.631	16.515	15.227	17.622	19.157	19.549	19.652	19.612	19.664	20.071	20.259	20.310	20.345	20.248	20.322	20.339	20.322	20.293	20.168	20.333	20.339	20.242	19.773	19.405	19.503	19.313	19.612	19.807	20.133	20.156	19.601	18.497	16.852	16.313	15.604	15.455	16.456	18.700	19.371	19.744	20.105	20.139	20.379	20.345	20.350	20.470	20.362	20.407	20.350	20.282	20.533	20.555	20.601	20.544	20.498	20.538	20.481	20.561	20.544	20.430	20.390	20.407	20.288	20.293	20.225	20.436	20.276	20.322	20.322	20.493	20.322	20.379	20.053	20.299	20.179	19.956	20.116	20.008	19.738	19.830	19.956	20.008	20.196	20.128	19.985	20.242	20.276	20.173	20.196	20.185	20.202	20.139	19.990	20.071	19.945	19.962	19.968	20.076	20.139	20.145	20.151	20.350	20.293	20.476	20.367	20.419	20.339	20.316	20.521	20.310	20.236	20.208	20.093	19.979	19.807	19.870	19.882	19.738	19.756	19.704	19.973	19.842	19.910	20.053	19.979	19.870	19.882	19.830	19.738	19.468	17.851	17.005	16.976	17.763	18.891	19.146	18.955	17.675	16.781	16.301	15.263	14.353	13.519	13.256	14.854	16.349	16.781
8.772	8.579	8.791	8.785	8.617	8.740	8.514	8.643	8.752	8.579	8.682	8.765	8.688	8.701	8.617	8.579	8.495	8.598	8.411	8.482	8.662	8.392	8.450	8.398	8.418	8.643	8.314	8.282	8.295	8.334	8.302	8.224	8.321	8.218	8.153	8.353	8.469	8.366	8.308	8.373	8.366	8.269	8.302	8.095	8.134	8.140	8.211	8.263	8.237	8.437	8.424	8.366	8.849	9.163	9.412	9.495	8.932	8.437	8.405	8.482	9.457	10.862	12.351	12.672	12.135	11.376	10.105	8.926	8.849	8.797	8.476	8.347	8.321	8.347	8.308	8.282	8.366	8.650	8.759	9.041	9.469	10.686	12.444	13.513	14.243	14.231	14.225	14.304	13.952	13.812	13.666	13.348	11.868	9.902	9.041	8.637	8.521	8.463	8.495	8.469	8.630	9.028	9.908	11.494	12.426	12.432	9.775	8.714	8.733	8.418	8.746	8.605	8.592	8.579	8.630	8.592	8.560	8.431	8.579	8.553	8.476	8.585	8.695	8.482	8.617	8.534	8.630	8.373	8.611	8.534	8.765	8.881	8.682	8.611	8.701	8.714	8.746	8.720	8.714	8.849	8.836	8.919	8.830	8.727	8.746	8.701	8.913	8.817	8.669	8.617	8.855	8.823	8.849	8.707	8.862	8.791	8.939	8.849	8.855	8.932	8.887	8.913	8.823	9.092	9.278	9.188	9.692	10.579	12.376	16.999	18.573	18.706	18.521	16.669	15.305	15.287	18.201	19.514	19.813	19.842	19.939	19.905	20.128	20.259	20.299	20.413	20.385	20.373	20.339	20.122	20.145	20.128	20.316	20.082	19.417	18.265	18.631	19.422	19.646	19.698	20.002	20.173	19.560	18.486	16.627	15.706	15.646	15.700	16.497	18.451	19.784	19.973	20.156	20.151	20.071	20.116	20.202	20.385	20.385	20.059	20.133	20.413	20.487	20.350	20.464	20.595	20.578	20.504	20.601	20.601	20.498	20.396	20.265	20.498	20.333	20.533	20.356	20.282	20.299	20.447	20.516	20.333	20.453	20.168	20.345	20.128	20.253	20.162	20.156	20.036	20.099	19.882	19.796	19.922	20.099	20.310	20.088	20.133	20.253	20.196	20.225	20.350	20.236	20.196	20.253	19.968	20.099	19.979	19.893	19.939	19.870	20.099	20.076	20.065	20.213	20.265	20.459	20.407	20.430	20.442	20.356	20.487	20.225	20.116	20.116	19.910	19.916	19.801	19.807	20.036	19.939	19.956	19.864	19.933	19.819	19.893	19.962	19.893	19.956	19.916	19.198	18.839	18.102	17.488	17.047	17.734	18.920	19.549	19.526	19.175	18.573	18.113	17.394	16.799	16.016	15.263	15.329	16.533	17.364	17.745
8.900	8.675	8.669	8.881	8.785	8.772	8.727	8.759	8.714	8.772	8.682	8.830	8.701	8.797	8.733	8.720	8.797	8.701	8.746	8.759	8.637	8.669	8.398	8.662	8.714	8.514	8.566	8.560	8.566	8.547	8.482	8.508	8.360	8.482	8.373	8.405	8.373	8.431	8.508	8.508	8.605	8.366	8.385	8.321	8.489	8.424	8.437	8.489	8.508	8.971	9.469	10.648	11.075	11.880	12.271	12.073	10.459	9.176	8.707	9.112	10.389	12.481	13.623	14.262	14.304	13.654	12.734	10.484	8.996	8.913	8.823	8.688	8.495	8.560	8.592	8.508	8.662	8.598	8.733	8.958	9.425	10.899	12.642	13.434	13.940	14.237	14.570	14.492	14.739	14.407	13.775	12.740	10.881	9.348	9.060	8.849	8.887	8.791	8.759	8.720	8.701	9.220	9.864	11.225	12.869	11.849	9.819	8.894	8.900	8.695	8.765	8.817	8.598	8.695	8.791	8.727	8.643	8.701	8.772	8.855	8.624	8.714	8.862	8.759	8.617	8.707	8.817	8.688	8.765	8.797	8.746	8.887	8.887	8.900	8.964	8.849	9.041	8.791	8.939	8.791	8.907	9.080	8.855	8.958	8.951	8.862	9.131	8.926	8.964	8.849	8.875	8.894	9.028	8.958	8.958	8.932	9.003	8.977	9.124	8.919	9.041	9.099	9.112	9.265	9.348	9.673	10.092	11.200	13.170	16.893	18.166	18.648	17.488	16.414	16.467	16.988	18.828	19.595	19.864	19.899	19.962	19.956	19.927	20.088	20.202	20.185	20.299	20.236	20.310	20.133	20.128	20.082	20.116	19.796	18.886	17.335	18.579	19.773	20.082	19.922	19.996	19.624	18.236	17.505	16.752	16.509	16.870	17.347	18.492	19.215	19.933	20.248	20.213	20.076	19.761	19.715	20.030	20.230	20.265	19.658	19.990	20.356	20.407	20.470	20.424	20.686	20.703	20.715	20.464	20.521	20.572	20.459	20.396	20.538	20.350	20.470	20.430	20.459	20.538	20.282	20.436	20.493	20.305	20.282	20.168	20.173	20.253	20.145	20.105	20.030	20.042	20.145	19.962	19.979	20.099	19.996	20.151	20.248	20.219	20.310	20.299	20.322	20.248	20.345	20.305	20.099	20.088	19.922	19.876	19.876	20.071	20.139	20.105	20.151	20.179	20.276	20.333	20.402	20.436	20.572	20.453	20.572	20.453	20.202	19.990	20.030	19.813	19.973	19.882	20.059	19.916	19.899	19.899	19.870	20.093	19.836	20.013	19.738	19.652	19.675	19.405	19.140	18.683	18.078	18.195	19.053	19.704	19.652	19.756	19.457	18.920	18.700	18.445	17.903	17.482	17.076	17.411	18.172	18.810	18.700
8.855	8.797	8.881	8.868	8.842	8.881	8.752	8.791	8.868	8.977	8.984	8.810	8.797	8.778	8.656	8.785	8.688	8.746	8.836	8.913	8.733	8.752	8.643	8.656	8.765	8.675	8.617	8.617	8.791	8.476	8.534	8.476	8.579	8.566	8.418	8.411	8.579	8.547	8.418	8.424	8.553	8.379	8.592	8.444	8.592	8.469	8.669	8.553	8.752	9.552	10.818	12.500	13.072	13.446	13.879	13.666	11.382	9.399	8.862	8.984	9.813	11.407	12.475	13.629	14.443	14.576	14.316	13.048	11.219	9.495	9.009	8.746	8.810	8.598	8.714	8.740	8.662	8.804	8.637	8.945	9.329	10.490	12.456	13.800	14.256	14.468	14.625	14.794	14.878	14.588	13.372	11.843	10.717	9.329	8.868	8.868	8.752	8.714	8.810	8.945	9.156	9.965	10.906	11.980	13.238	12.364	10.358	9.208	9.259	8.900	8.964	9.003	8.926	8.714	8.932	8.765	8.707	8.849	8.669	8.830	8.752	8.817	9.016	8.797	8.945	8.881	9.022	8.772	8.881	8.926	9.099	9.067	9.188	9.035	9.035	9.048	9.105	9.150	9.169	9.048	8.894	9.150	8.926	9.208	8.875	9.092	9.156	9.060	8.977	8.836	8.964	8.951	8.907	9.156	9.035	9.233	9.284	9.073	9.163	9.112	9.080	9.233	9.310	9.367	10.004	11.269	12.054	12.968	14.098	16.633	18.096	17.757	16.598	16.976	17.769	18.433	19.486	19.675	20.156	19.784	19.710	18.706	18.741	19.342	19.899	20.025	20.093	20.082	20.099	19.933	20.088	19.985	20.036	19.801	19.330	18.300	19.313	19.893	20.128	20.082	19.933	19.128	17.792	17.663	17.892	18.201	18.195	18.695	19.480	20.082	20.424	20.333	20.350	19.870	19.635	20.013	20.265	20.196	20.076	19.514	19.876	20.093	20.088	20.396	20.413	20.498	20.533	20.572	20.601	20.612	20.407	20.390	20.453	20.487	20.191	20.276	20.510	20.459	20.316	20.521	20.464	20.487	20.396	20.379	20.362	20.219	20.305	20.442	20.145	20.276	20.048	20.156	19.973	19.985	20.093	20.053	20.202	20.162	20.236	20.259	20.373	20.442	20.367	20.390	20.373	20.385	20.345	20.116	19.996	20.048	19.968	20.145	20.139	20.145	20.179	20.128	20.350	20.436	20.419	20.345	20.487	20.362	20.413	20.299	20.162	20.030	20.105	19.836	20.053	20.013	20.151	20.236	19.893	20.048	20.145	20.042	19.836	19.899	19.612	19.675	19.555	19.105	18.955	18.718	18.926	19.445	19.796	19.905	19.813	19.624	19.491	19.151	19.042	18.758	18.602	18.590	18.741	19.065	18.828	18.625
8.964	9.201	8.958	8.964	9.150	9.137	8.926	8.984	9.099	9.028	8.836	9.009	9.080	8.951	9.137	8.932	8.823	8.939	8.759	8.875	8.919	8.875	8.881	8.868	9.003	8.778	8.823	8.797	8.842	8.772	8.759	8.630	8.868	8.572	8.502	8.791	8.579	8.797	8.662	8.772	8.534	8.791	8.707	8.540	8.611	8.605	8.740	9.003	9.482	10.541	11.157	12.654	13.434	14.171	14.322	13.623	11.700	10.099	9.355	9.329	9.629	10.824	12.178	14.262	14.950	15.125	14.974	14.667	13.915	11.930	9.501	9.048	8.868	8.855	8.746	8.842	8.823	8.823	9.054	9.092	9.355	10.320	12.389	13.678	14.371	14.691	14.715	14.800	14.619	13.946	12.475	11.818	11.125	9.883	9.246	8.875	9.182	9.124	8.958	8.971	9.220	11.019	12.826	13.348	13.641	12.808	11.063	10.105	9.431	9.086	8.926	9.048	9.176	9.054	9.067	9.073	8.932	8.881	8.919	8.990	8.913	9.086	8.990	9.009	9.214	8.996	9.041	8.875	9.137	9.003	9.233	9.188	9.252	9.240	9.265	9.150	9.124	9.118	9.163	9.150	9.112	9.073	9.182	9.124	9.150	9.169	9.131	9.188	9.291	9.156	9.316	9.278	9.220	9.246	9.252	9.355	9.393	9.195	9.367	9.399	9.386	9.252	9.444	10.314	12.085	14.122	15.329	16.022	16.367	17.129	17.839	16.698	16.010	16.651	18.084	18.851	19.692	19.870	19.905	19.514	17.687	15.795	16.509	18.462	19.807	20.030	19.927	20.025	20.111	20.088	20.076	20.116	20.019	19.973	19.692	19.186	19.767	20.048	20.173	20.025	19.945	19.192	18.758	18.596	18.839	19.019	18.955	19.244	19.830	20.053	20.328	20.236	20.288	20.236	20.002	20.042	20.265	20.185	20.048	19.910	20.225	20.173	20.333	20.305	20.498	20.555	20.652	20.498	20.521	20.430	20.624	20.464	20.487	20.521	20.442	20.555	20.464	20.533	20.481	20.476	20.584	20.470	20.419	20.419	20.288	20.356	20.424	20.316	20.322	20.407	20.219	20.208	20.151	20.002	20.093	20.076	20.133	20.179	20.213	20.413	20.373	20.379	20.493	20.533	20.276	20.276	20.253	20.242	20.213	19.996	20.111	19.962	20.208	20.288	20.339	20.333	20.413	20.362	20.464	20.419	20.396	20.419	20.436	20.333	20.059	20.128	20.036	20.030	20.099	20.173	20.065	20.156	20.048	20.059	19.996	19.801	19.486	19.514	19.606	19.710	19.669	19.491	19.509	19.146	19.163	19.376	19.658	19.807	19.853	19.555	19.727	19.347	19.353	19.175	19.117	19.180	19.284	18.996	18.230	17.646
