17.683	17.695	18.008	18.389	18.551	18.758	19.056	18.913	19.022	18.441	18.222	17.828	17.538	17.602	17.765	17.927	18.343	18.562	18.844	18.821	18.787	18.827	18.901	18.781	18.545	18.228	17.933	17.579	17.177	17.001	17.013	17.293	17.776	17.944	18.464	18.683	18.936	18.942	19.068	19.062	19.016	19.131	19.114	19.102	19.051	18.557	18.401	18.095	17.637	17.666	17.550	17.724	17.765	17.759	17.666	17.915	17.846	18.043	18.314	18.453	18.522	18.804	18.890	19.114	19.348	19.628	19.445	19.222	18.924	18.867	18.976	19.028	19.331	19.342	19.199	18.993	18.999	18.959	18.953	18.947	18.970	18.993	18.884	18.890	19.108	19.108	19.079	19.079	19.051	19.211	19.079	19.091	19.114	19.142	19.434	19.536	19.365	19.028	18.982	18.896	18.993	19.279	20.332	22.261	20.997	19.565	19.297	19.348	19.491	19.514	19.736	19.770	19.889	19.958	19.935	20.111	20.014	20.094	20.151	20.111	20.111	20.156	20.207	20.196	20.134	20.236	20.196	20.315	20.343	20.207	20.264	20.405	20.287	20.394	20.337	20.309	20.383	20.332	20.422	20.343	20.337	20.349	20.411	20.383	20.337	20.360	20.383	20.337	20.343	20.315	20.422	20.326	20.247	20.168	20.354	20.326	20.264	20.264	20.298	20.439	20.614	22.410	27.045	31.241	33.103	33.886	34.240	34.439	34.151	34.275	34.200	33.851	32.097	27.130	21.994	21.273	25.607	30.893	33.174	32.942	30.110	24.742	21.093	20.241	20.083	19.912	19.855	19.855	19.901	19.935	19.878	19.918	19.975	19.929	19.844	19.963	19.850	19.969	19.952	19.963	19.997	19.992	19.992	19.946	20.065	20.009	20.037	20.060	20.043	20.128	19.997	20.128	20.122	20.060	20.128	20.139	20.151	20.179	20.185	20.190	20.354	20.219	20.207	20.202	20.304	20.247	20.360	20.388	20.507	20.309	20.281	20.287	20.236	20.281	20.264	20.530	20.241	20.304	20.360	20.371	20.360	20.275	20.354	20.445	20.428	20.411	20.501	20.411	20.518	20.354	20.428	20.496	20.439	20.411	20.309	20.388	20.281	20.400	20.417	20.417	20.405	20.388	20.535	20.569	20.575	20.592	20.592	20.609	20.586	20.202	20.253	20.185	20.219	20.173	20.139	20.020	20.026	19.798	19.889	19.702	19.810	19.685	19.656	19.616	19.685	19.656	19.719	19.514	19.559	19.485	19.428	19.479	19.360	19.439	19.388	19.394	19.377	19.348	19.314	19.519	19.411	19.451	19.474	19.764	20.445	21.042	21.569	21.502	21.200	20.614	20.128	19.548	19.502	19.451	19.297	19.274	19.188	19.228	19.274	19.279
17.491	17.776	18.077	18.309	18.528	18.769	19.010	19.022	18.930	18.637	18.280	18.176	17.776	17.794	17.846	18.083	18.216	18.580	18.677	18.712	18.878	18.821	18.792	18.792	18.608	18.343	18.251	17.834	17.515	17.346	17.171	17.375	17.590	17.898	18.257	18.626	18.712	18.907	19.028	19.016	18.993	18.987	19.085	18.993	19.056	18.804	18.562	18.234	17.996	17.996	18.002	18.025	18.072	18.106	17.973	18.072	18.262	18.210	18.424	18.660	18.844	18.850	18.936	18.982	19.171	19.360	19.325	19.136	18.993	18.850	18.867	19.005	19.211	19.262	19.177	19.051	18.987	19.010	19.085	18.953	18.982	19.016	18.919	18.907	18.993	19.056	19.108	19.142	19.091	19.062	19.119	19.239	19.131	19.062	19.331	19.325	19.268	19.125	19.085	18.919	18.987	18.970	19.194	19.302	19.171	19.171	19.096	19.331	19.576	19.582	19.702	19.764	19.793	19.895	19.764	19.969	19.963	19.889	19.958	20.009	19.958	20.111	20.213	20.219	20.258	20.219	20.162	20.349	20.315	20.287	20.304	20.258	20.371	20.343	20.422	20.411	20.349	20.366	20.394	20.332	20.371	20.462	20.411	20.434	20.405	20.507	20.434	20.366	20.473	20.354	20.496	20.451	20.326	20.309	20.349	20.332	20.275	20.224	20.281	20.264	20.456	20.581	22.560	26.684	29.727	30.759	30.918	30.924	30.764	30.523	30.579	30.595	29.171	25.440	21.155	20.473	23.662	28.344	29.675	29.763	27.771	23.305	20.564	20.162	19.901	19.924	19.776	19.906	19.935	19.906	19.855	19.935	19.952	19.980	19.935	19.855	19.816	19.918	19.901	19.929	19.958	19.992	19.963	20.003	19.997	20.031	20.020	20.048	20.031	20.083	20.111	20.168	20.139	20.105	20.173	20.168	20.213	20.185	20.219	20.185	20.236	20.162	20.156	20.207	20.185	20.230	20.337	20.332	20.236	20.298	20.298	20.287	20.253	20.371	20.337	20.354	20.230	20.281	20.230	20.434	20.371	20.349	20.366	20.349	20.439	20.377	20.484	20.371	20.371	20.484	20.417	20.417	20.354	20.394	20.315	20.253	20.349	20.360	20.298	20.451	20.394	20.456	20.535	20.614	20.569	20.581	20.660	20.665	20.626	20.258	20.253	20.213	20.196	20.241	20.128	20.151	20.168	19.929	19.884	19.821	19.713	19.685	19.673	19.554	19.668	19.519	19.468	19.422	19.514	19.354	19.514	19.474	19.462	19.354	19.457	19.451	19.320	19.354	19.422	19.394	19.331	19.411	19.399	19.770	20.761	21.093	21.491	21.586	21.312	20.671	20.162	19.611	19.308	19.354	19.274	19.217	19.257	19.182	19.371	19.245
17.747	17.724	18.066	18.268	18.585	18.827	19.045	19.056	19.148	18.913	18.574	18.216	17.863	17.869	18.060	18.124	18.412	18.626	18.654	18.706	18.815	18.735	18.833	18.792	18.775	18.545	18.459	18.141	17.747	17.544	17.660	17.468	17.602	17.904	18.251	18.551	18.654	18.850	18.942	18.758	18.856	18.999	19.045	19.096	18.987	18.884	18.827	18.591	18.361	18.378	18.430	18.436	18.522	18.453	18.672	18.557	18.608	18.654	18.723	18.873	18.810	18.901	18.856	19.010	18.993	19.016	19.108	19.062	18.982	18.959	18.987	19.085	19.308	19.188	19.154	18.884	18.982	18.930	18.982	19.056	19.016	18.976	19.045	19.079	18.993	18.976	18.993	19.022	19.119	19.085	19.114	19.159	19.068	19.079	19.159	19.239	19.165	19.154	18.953	18.907	18.878	18.873	18.965	18.970	18.919	18.965	18.987	19.325	19.525	19.679	19.519	19.645	19.724	19.742	19.753	19.810	19.969	19.935	19.963	19.958	20.088	20.134	20.111	20.088	20.128	20.117	20.105	20.371	20.354	20.315	20.332	20.298	20.547	20.428	20.552	20.468	20.343	20.428	20.518	20.445	20.388	20.445	20.490	20.524	20.586	20.484	20.564	20.643	20.394	20.501	20.422	20.530	20.411	20.468	20.473	20.320	20.337	20.213	20.264	20.411	20.343	20.275	20.626	22.160	24.525	25.348	26.294	26.320	25.612	25.316	25.999	25.623	24.438	21.955	20.048	19.445	21.217	23.695	25.035	25.138	23.640	21.458	20.298	20.117	19.958	19.736	19.855	19.929	19.912	19.935	19.941	19.958	19.895	19.889	19.969	19.952	19.821	19.798	19.918	19.850	19.963	20.026	20.020	20.054	20.071	19.980	20.026	19.986	20.168	19.997	20.111	20.134	20.077	20.173	20.094	20.168	20.202	20.241	20.258	20.264	20.287	20.185	20.219	20.213	20.241	20.224	20.298	20.315	20.292	20.253	20.343	20.434	20.281	20.281	20.292	20.332	20.258	20.247	20.298	20.326	20.360	20.337	20.428	20.468	20.383	20.473	20.507	20.428	20.479	20.479	20.337	20.484	20.422	20.258	20.298	20.383	20.275	20.168	20.298	20.501	20.422	20.479	20.439	20.581	20.660	20.575	20.586	20.631	20.581	20.462	20.270	20.202	20.139	19.986	19.975	20.037	20.111	19.986	19.724	19.713	19.793	19.616	19.668	19.633	19.662	19.622	19.622	19.531	19.576	19.491	19.497	19.462	19.405	19.371	19.365	19.457	19.394	19.365	19.348	19.382	19.348	19.377	19.382	20.048	20.738	21.160	21.301	21.373	20.891	20.473	20.026	19.713	19.422	19.371	19.314	19.371	19.257	19.211	19.291	19.268
17.625	17.736	17.985	18.158	18.320	18.850	18.942	19.222	19.005	18.919	18.654	18.499	18.262	18.216	18.176	18.309	18.591	18.729	18.683	18.838	18.844	18.775	18.735	18.787	18.677	18.677	18.366	18.361	18.135	18.164	18.141	18.210	18.210	18.095	18.245	18.372	18.493	18.654	18.867	18.878	18.856	19.068	19.033	18.907	19.073	18.965	19.022	18.585	18.689	18.637	18.700	18.689	18.608	18.792	18.827	18.574	18.769	18.919	18.959	18.856	18.936	18.959	18.970	18.901	18.947	19.051	19.085	18.907	18.890	18.913	19.045	18.924	19.062	19.022	19.033	19.039	19.045	18.976	18.970	18.993	19.005	18.976	19.028	18.942	19.022	19.028	19.045	19.119	19.125	19.016	19.171	19.136	19.102	19.148	19.096	19.234	19.199	19.033	18.987	19.108	18.919	18.970	18.878	18.993	18.896	18.901	18.982	19.182	19.485	19.611	19.616	19.633	19.559	19.730	19.645	19.719	19.833	19.833	19.986	19.924	19.992	20.020	20.037	20.202	20.071	20.145	20.253	20.360	20.451	20.394	20.287	20.501	20.388	20.501	20.524	20.451	20.547	20.496	20.620	20.507	20.473	20.688	20.518	20.620	20.671	20.637	20.581	20.581	20.643	20.603	20.699	20.541	20.530	20.586	20.473	20.479	20.394	20.337	20.383	20.360	20.417	20.298	20.309	20.507	20.975	21.188	21.653	21.893	21.642	21.357	21.525	21.508	20.744	20.422	19.491	19.131	19.770	21.110	21.771	21.458	21.188	20.411	19.946	19.924	19.941	19.753	19.889	19.861	19.770	19.855	19.946	19.855	19.867	19.963	19.844	19.980	19.861	19.924	19.986	19.889	19.912	19.986	19.952	19.969	19.935	19.997	20.060	20.054	20.094	19.975	20.128	20.134	20.100	20.168	20.065	19.975	20.253	20.236	20.202	20.326	20.236	20.196	20.173	20.190	20.230	20.292	20.292	20.343	20.315	20.411	20.236	20.309	20.094	20.298	20.281	20.287	20.377	20.309	20.343	20.326	20.400	20.394	20.388	20.332	20.451	20.462	20.422	20.360	20.400	20.383	20.484	20.411	20.287	20.320	20.320	20.400	20.309	20.417	20.354	20.309	20.332	20.417	20.326	20.581	20.484	20.541	20.581	20.592	20.631	20.315	20.224	20.168	20.100	19.986	20.031	20.048	20.026	19.707	19.679	19.759	19.656	19.554	19.673	19.633	19.536	19.525	19.628	19.411	19.474	19.365	19.417	19.405	19.519	19.377	19.348	19.422	19.371	19.422	19.377	19.291	19.302	19.302	19.508	19.924	20.581	21.026	21.099	21.014	20.552	20.048	19.861	19.462	19.382	19.451	19.285	19.360	19.222	19.262	19.377	19.228
17.625	17.834	17.904	18.176	18.314	18.752	18.850	19.033	19.142	18.919	18.884	18.643	18.551	18.614	18.597	18.482	18.804	18.907	18.810	18.723	18.758	18.729	18.741	18.792	18.844	18.798	18.735	18.487	18.384	18.337	18.470	18.545	18.620	18.516	18.654	18.735	18.597	18.798	18.850	18.896	18.833	18.856	19.016	18.919	18.993	18.970	18.919	18.924	18.787	18.752	18.723	18.718	18.953	18.947	18.810	18.896	18.907	18.959	18.878	18.970	18.999	18.982	19.073	19.096	19.114	18.965	19.079	19.005	18.987	19.033	19.073	19.119	19.131	19.016	19.022	18.970	19.125	18.999	19.028	19.125	19.010	19.085	19.096	19.125	19.154	19.102	19.171	19.131	19.136	19.062	19.154	19.142	18.987	19.171	19.131	19.096	19.131	19.045	18.965	19.039	18.970	18.947	19.062	18.976	18.953	18.924	18.878	19.245	19.457	19.559	19.519	19.542	19.662	19.645	19.599	19.724	19.833	19.872	19.867	19.906	20.009	19.975	20.031	20.156	20.236	20.377	20.360	20.434	20.354	20.451	20.479	20.586	20.343	20.575	20.518	20.513	20.558	20.626	20.626	20.451	20.518	20.631	20.688	20.710	20.688	20.716	20.767	20.789	20.862	20.823	20.812	20.778	20.733	20.541	20.552	20.518	20.524	20.484	20.490	20.332	20.337	20.383	20.354	20.337	20.462	20.755	20.958	20.992	21.014	20.924	20.834	20.727	20.648	20.173	19.462	19.108	19.405	20.241	20.958	20.930	20.569	20.134	19.861	19.793	19.855	19.946	19.901	19.878	19.855	19.867	19.867	19.850	19.804	19.906	19.878	20.037	19.946	19.946	19.872	19.770	19.963	19.952	20.003	19.986	20.054	19.963	19.969	19.980	19.980	20.060	20.043	20.071	20.151	20.094	20.275	20.207	20.185	20.247	20.213	20.337	20.287	20.281	20.287	20.253	20.332	20.281	20.315	20.298	20.298	20.298	20.304	20.309	20.337	20.287	20.309	20.349	20.371	20.417	20.377	20.332	20.320	20.400	20.411	20.405	20.428	20.507	20.479	20.354	20.405	20.490	20.479	20.468	20.349	20.394	20.320	20.315	20.337	20.304	20.366	20.439	20.490	20.377	20.479	20.451	20.597	20.665	20.620	20.597	20.620	20.383	20.253	20.134	20.162	19.958	20.105	19.992	19.969	19.850	19.764	19.759	19.730	19.673	19.616	19.571	19.696	19.571	19.554	19.576	19.462	19.457	19.285	19.422	19.371	19.382	19.337	19.342	19.445	19.428	19.268	19.422	19.348	19.291	19.616	20.190	20.727	20.907	20.879	20.767	20.462	20.151	19.724	19.508	19.411	19.251	19.131	19.199	19.320	19.285	19.314	19.177
17.590	17.707	17.759	18.124	18.343	18.649	18.781	18.959	19.051	18.936	18.936	18.942	18.844	18.850	18.787	18.608	18.833	18.850	18.959	18.856	18.781	18.735	18.867	18.810	18.838	18.827	18.706	18.741	18.901	18.677	18.683	18.758	18.683	18.729	18.781	18.781	18.752	18.712	18.924	18.959	18.987	18.844	18.873	18.993	18.873	19.096	18.873	19.051	18.919	18.913	18.901	18.878	18.970	18.907	18.861	18.959	18.959	19.016	18.959	18.965	19.039	18.976	19.114	19.119	19.051	19.068	18.947	19.096	19.136	19.039	18.924	19.108	19.165	18.965	19.051	19.068	19.079	18.999	18.970	19.033	19.016	18.970	19.062	19.091	19.005	18.987	19.016	19.085	19.068	19.091	19.165	19.222	19.131	19.177	19.165	19.062	19.268	19.085	19.022	19.079	18.999	19.056	19.108	19.051	18.907	18.884	19.016	18.976	19.257	19.559	19.559	19.593	19.707	19.650	19.656	19.685	19.759	19.844	19.770	20.003	20.026	20.060	20.219	20.224	20.241	20.287	20.349	20.468	20.383	20.428	20.490	20.473	20.682	20.609	20.738	20.558	20.654	20.660	20.817	20.738	20.800	20.716	20.761	20.716	20.913	20.891	20.913	20.919	20.919	20.896	20.834	20.907	20.834	20.936	20.834	20.654	20.817	20.564	20.422	20.473	20.445	20.434	20.417	20.315	20.332	20.360	20.575	20.614	20.603	20.648	20.496	20.332	20.111	19.719	19.268	19.119	19.245	19.878	20.264	20.400	20.139	19.724	19.730	19.742	19.855	19.952	19.912	19.969	19.924	19.895	19.912	19.884	19.827	19.969	19.821	19.872	19.861	19.878	19.901	19.804	19.872	19.924	20.043	19.975	20.031	19.997	19.946	20.037	20.020	20.111	20.111	20.151	20.173	20.117	20.179	20.151	20.275	20.173	20.213	20.207	20.230	20.292	20.179	20.270	20.247	20.298	20.179	20.315	20.270	20.292	20.411	20.275	20.287	20.343	20.326	20.315	20.360	20.360	20.309	20.377	20.439	20.388	20.405	20.530	20.394	20.337	20.552	20.547	20.496	20.468	20.496	20.320	20.383	20.315	20.366	20.349	20.383	20.292	20.394	20.292	20.371	20.343	20.479	20.451	20.473	20.620	20.676	20.716	20.541	20.530	20.173	20.128	20.077	19.958	20.009	19.986	19.997	19.867	19.878	19.668	19.582	19.622	19.593	19.548	19.565	19.554	19.422	19.485	19.497	19.428	19.462	19.405	19.405	19.257	19.342	19.422	19.365	19.297	19.279	19.360	19.308	19.382	19.576	20.094	20.614	20.795	20.665	20.581	20.332	19.906	19.690	19.474	19.342	19.360	19.177	19.234	19.188	19.222	19.177	19.279
17.596	17.608	17.944	18.072	18.436	18.574	18.695	18.838	19.028	18.901	18.970	18.924	18.890	18.833	18.861	18.769	18.890	18.861	18.769	18.861	18.798	18.833	18.764	18.919	18.942	18.861	18.729	18.706	18.706	18.712	18.850	18.850	18.815	18.896	18.798	18.729	18.810	18.810	18.838	18.758	18.827	18.890	18.821	18.890	18.890	18.930	18.947	18.987	18.867	18.873	18.735	18.787	18.735	18.850	18.856	18.850	18.884	18.850	18.861	19.022	18.976	18.936	18.999	19.016	18.947	19.022	19.108	18.804	18.913	18.924	18.987	18.965	18.965	18.775	18.637	18.677	18.827	18.873	18.677	18.919	18.827	18.735	18.626	18.585	18.482	18.695	18.746	18.987	18.999	19.051	19.056	19.016	18.942	19.010	18.987	18.792	19.073	19.102	18.959	19.114	19.096	19.108	19.188	18.999	19.010	18.856	18.769	18.769	19.165	19.439	19.559	19.417	19.582	19.679	19.593	19.639	19.679	19.816	19.827	19.941	19.918	20.088	20.122	20.185	20.298	20.349	20.422	20.547	20.541	20.710	20.705	20.795	20.676	20.750	20.597	20.778	20.806	20.806	20.676	20.806	20.846	20.846	20.964	20.969	21.014	21.003	20.846	20.986	21.065	21.177	21.110	21.076	21.127	20.992	21.020	20.964	20.772	20.800	20.654	20.513	20.507	20.558	20.445	20.332	20.371	20.287	20.009	19.929	19.952	19.622	19.662	19.679	19.445	19.360	18.890	18.861	18.867	19.348	19.394	19.519	19.308	19.342	19.514	19.696	19.798	19.798	19.793	19.844	19.855	19.816	19.798	19.918	19.958	19.941	19.929	19.867	19.844	19.975	19.884	19.810	20.003	19.975	19.997	20.009	20.071	20.060	19.941	20.083	20.054	20.043	20.083	20.100	20.173	20.207	20.094	20.264	20.304	20.162	20.224	20.258	20.253	20.304	20.230	20.326	20.230	20.304	20.366	20.236	20.354	20.275	20.326	20.371	20.281	20.360	20.354	20.337	20.366	20.343	20.388	20.326	20.219	20.383	20.315	20.422	20.422	20.586	20.417	20.597	20.411	20.473	20.394	20.434	20.439	20.326	20.349	20.258	20.343	20.371	20.417	20.337	20.411	20.434	20.349	20.541	20.575	20.631	20.693	20.648	20.597	20.490	20.139	20.048	20.037	19.980	20.100	20.083	19.986	19.713	19.816	19.764	19.616	19.730	19.696	19.565	19.531	19.485	19.519	19.531	19.474	19.439	19.314	19.428	19.371	19.308	19.342	19.308	19.337	19.371	19.354	19.354	19.388	19.531	19.833	20.253	20.558	20.688	20.665	20.281	20.190	19.719	19.531	19.331	19.257	19.365	19.320	19.320	19.245	19.268	19.234	19.177
17.457	17.614	17.695	18.043	18.274	18.568	18.769	18.913	18.907	18.718	18.810	18.861	18.706	18.861	18.856	18.729	18.798	18.792	18.764	18.666	18.752	18.873	18.637	18.499	18.752	18.821	18.746	18.683	18.683	18.752	18.574	18.493	18.603	18.510	18.482	18.505	18.528	18.580	18.516	18.695	18.643	18.718	18.695	18.901	18.804	18.551	18.499	18.412	18.551	18.493	18.482	18.378	18.268	18.262	18.349	18.389	18.482	18.436	18.436	18.603	18.821	18.901	18.959	18.976	18.901	18.930	18.677	18.608	18.470	18.643	18.580	18.695	18.620	18.187	18.106	18.176	18.355	18.320	18.268	18.447	18.280	18.251	18.037	17.782	17.852	17.921	18.222	18.706	18.821	18.844	18.907	18.965	18.764	18.718	18.516	18.568	18.597	19.022	18.947	18.953	18.861	18.965	18.913	18.878	18.649	18.597	18.666	18.712	18.884	19.239	19.554	19.559	19.519	19.548	19.702	19.616	19.593	19.798	19.776	19.884	19.986	20.043	20.139	20.213	20.315	20.371	20.462	20.660	20.710	20.710	20.688	20.716	20.744	20.851	21.009	20.800	20.846	20.891	20.941	20.958	20.992	20.947	20.941	20.975	21.087	21.093	21.087	21.177	21.144	21.200	21.155	21.042	21.009	21.087	21.076	20.941	20.919	20.902	20.812	20.795	20.564	20.535	20.547	20.281	20.411	20.179	19.935	19.468	19.491	19.291	19.268	19.142	19.171	18.890	18.815	18.764	18.764	19.028	19.217	19.239	19.239	19.268	19.348	19.662	19.753	19.759	19.787	19.833	19.855	19.821	19.901	19.969	19.958	19.838	19.889	19.918	19.770	19.810	19.850	19.833	19.861	19.929	19.906	19.952	20.003	19.992	20.048	20.065	20.071	20.071	19.997	20.031	20.173	20.162	20.128	20.077	20.219	20.162	20.224	20.253	20.264	20.224	20.253	20.258	20.094	20.213	20.241	20.315	20.281	20.287	20.326	20.332	20.281	20.371	20.383	20.400	20.411	20.213	20.354	20.479	20.337	20.383	20.332	20.473	20.354	20.377	20.496	20.456	20.411	20.535	20.360	20.428	20.400	20.281	20.281	20.343	20.394	20.400	20.388	20.304	20.337	20.202	20.575	20.468	20.496	20.614	20.597	20.541	20.417	20.422	20.207	20.173	19.895	20.014	20.009	20.003	19.884	19.747	19.742	19.690	19.616	19.588	19.645	19.582	19.491	19.559	19.439	19.497	19.354	19.325	19.479	19.371	19.331	19.337	19.422	19.148	19.234	19.302	19.279	19.371	19.360	19.616	19.980	20.304	20.547	20.592	20.315	20.202	19.929	19.668	19.502	19.348	19.399	19.228	19.188	19.102	19.194	19.262	19.302	19.222
17.457	17.724	17.799	18.101	18.002	18.366	18.580	18.810	18.781	18.741	18.769	18.792	18.781	18.752	18.660	18.597	18.499	18.539	18.534	18.585	18.706	18.643	18.608	18.741	18.718	18.660	18.597	18.412	18.436	18.286	18.349	18.262	18.245	18.210	18.205	18.205	18.141	18.077	18.222	18.187	18.309	18.441	18.539	18.522	18.510	18.228	17.967	17.689	17.828	17.619	17.608	17.550	17.451	17.555	17.614	17.369	17.375	17.590	17.811	18.124	18.424	18.666	18.769	18.838	18.873	18.649	18.447	18.135	17.944	18.008	18.320	18.424	18.025	17.776	17.445	17.462	17.683	17.759	17.805	18.060	17.840	17.782	17.258	17.293	17.083	17.392	17.875	18.141	18.539	18.769	18.746	18.798	18.585	18.597	18.187	18.280	18.355	18.551	18.764	18.798	18.539	18.654	18.585	18.850	18.574	18.597	18.487	18.505	18.580	18.896	19.382	19.656	19.605	19.576	19.611	19.628	19.696	19.770	19.827	19.872	19.975	20.077	20.196	20.292	20.258	20.371	20.501	20.569	20.722	20.710	20.806	21.020	20.885	21.003	21.048	21.009	20.992	21.037	21.014	21.093	21.054	21.065	20.975	21.239	21.250	21.245	21.166	21.138	21.278	21.222	21.402	21.245	21.250	21.211	21.132	21.082	20.992	20.975	20.919	20.682	20.710	20.564	20.490	20.496	20.473	20.349	20.054	19.633	19.525	19.422	19.308	19.354	19.268	18.993	18.649	18.741	18.873	19.257	19.491	19.439	19.382	19.234	19.348	19.582	19.781	19.770	19.764	19.850	19.895	19.889	19.753	19.724	19.884	19.895	19.821	19.889	19.838	19.850	19.833	19.941	19.924	19.867	19.895	19.924	19.924	19.963	19.963	20.026	20.077	19.986	20.094	20.094	20.117	20.117	20.168	20.168	20.156	20.236	20.320	20.253	20.281	20.253	20.241	20.247	20.224	20.349	20.349	20.400	20.287	20.332	20.366	20.366	20.309	20.343	20.309	20.377	20.292	20.366	20.383	20.332	20.405	20.349	20.507	20.394	20.547	20.490	20.360	20.456	20.490	20.541	20.428	20.434	20.366	20.349	20.270	20.315	20.343	20.298	20.270	20.371	20.422	20.315	20.315	20.456	20.575	20.569	20.575	20.648	20.411	20.343	20.128	20.094	19.918	20.009	19.997	19.946	19.975	19.724	19.668	19.593	19.753	19.554	19.542	19.639	19.525	19.497	19.468	19.422	19.474	19.365	19.302	19.342	19.257	19.342	19.365	19.377	19.314	19.245	19.217	19.285	19.371	19.833	20.026	20.258	20.343	20.524	20.564	20.151	19.605	19.650	19.360	19.348	19.199	19.205	19.177	19.217	19.159	19.239	19.228	19.245
17.451	17.497	17.776	17.979	18.020	18.418	18.597	18.781	18.792	18.660	18.729	18.723	18.631	18.689	18.505	18.384	18.361	18.280	18.124	18.349	18.424	18.384	18.614	18.677	18.683	18.643	18.603	18.470	18.464	18.384	18.101	18.020	17.770	17.660	17.497	17.346	17.480	17.480	17.462	17.468	17.648	17.967	18.389	18.482	17.921	17.712	17.200	17.270	17.031	16.855	17.229	16.990	16.896	17.019	16.990	16.920	16.984	16.867	17.369	17.544	18.020	18.459	18.614	18.695	18.637	18.695	18.436	17.857	17.550	17.579	17.799	18.291	17.996	17.462	16.966	17.276	17.311	17.497	17.637	17.619	17.643	17.392	17.130	16.808	16.890	17.077	17.474	17.996	18.320	18.735	18.746	18.810	18.620	18.551	18.332	18.268	18.326	18.574	18.838	18.787	18.660	18.516	18.459	18.436	18.412	18.453	18.482	18.459	18.643	18.534	18.959	19.325	19.502	19.571	19.616	19.622	19.679	19.679	19.884	19.810	19.924	20.117	20.185	20.264	20.298	20.586	20.496	20.693	20.660	20.874	20.975	20.975	20.981	21.127	21.155	21.160	21.054	21.026	21.003	21.076	21.037	21.082	21.250	21.284	21.301	21.340	21.250	21.188	21.312	21.267	21.558	21.334	21.317	21.351	21.261	21.166	21.071	21.087	21.104	20.930	20.772	20.727	20.738	20.603	20.484	20.383	20.326	20.100	20.048	20.026	20.179	19.963	19.759	19.405	18.838	18.689	19.051	19.781	19.872	20.077	19.764	19.377	19.320	19.565	19.679	19.736	19.764	19.776	19.901	19.912	19.941	19.867	19.850	19.952	19.884	19.838	19.844	19.861	20.003	19.861	19.918	19.969	19.912	19.884	19.980	20.020	19.986	20.094	19.969	20.037	20.088	20.111	20.065	20.258	20.270	20.088	20.173	20.247	20.332	20.247	20.258	20.219	20.253	20.281	20.168	20.258	20.400	20.315	20.287	20.360	20.320	20.360	20.304	20.309	20.400	20.383	20.343	20.304	20.304	20.439	20.354	20.315	20.337	20.388	20.479	20.304	20.626	20.337	20.371	20.496	20.394	20.434	20.371	20.241	20.281	20.394	20.332	20.337	20.343	20.281	20.377	20.394	20.479	20.456	20.552	20.597	20.575	20.705	20.569	20.190	20.156	20.003	19.935	20.048	19.986	19.963	19.912	19.742	19.804	19.690	19.502	19.622	19.554	19.474	19.633	19.531	19.439	19.422	19.382	19.279	19.337	19.228	19.274	19.394	19.245	19.234	19.251	19.262	19.268	19.274	19.337	19.816	20.048	20.309	20.479	20.332	20.258	20.117	19.827	19.616	19.337	19.268	19.188	19.154	19.211	19.205	19.131	18.890	19.320	19.308
